Year,Month,Day,Hour,Min,Sec,SSS
2018,9,2,15,6,43,35.0000
2018,9,2,15,8,15,35.0000
2018,9,2,15,9,48,35.0000
2018,9,2,15,11,20,35.0000
2018,9,2,15,12,53,35.0000
2018,9,2,15,14,26,35.0000
2018,9,2,15,16,20,35.0000
2018,9,2,15,17,53,35.0000
2018,9,2,15,19,26,35.0000
2018,9,2,15,20,58,35.0000
2018,9,2,15,22,31,35.0000
2018,9,2,15,24,3,35.0000
2018,9,2,15,25,36,35.0000
2018,9,2,15,27,9,35.0000
2018,9,2,15,28,41,35.0000
2018,9,2,15,30,14,35.0000
2018,9,2,15,31,46,35.0000
2018,9,2,15,33,20,35.0000
2018,9,2,15,34,53,35.0000
2018,9,2,15,36,26,35.0000
2018,9,2,15,37,58,35.0000
2018,9,2,15,39,31,35.0000
2018,9,2,15,41,3,35.0000
2018,9,2,15,42,36,35.0000
2018,9,2,15,44,9,35.0000
2018,9,2,15,45,41,35.0000
2018,9,2,15,47,14,35.0000
2018,9,2,15,48,46,35.0000
2018,9,2,15,50,19,35.0000
2018,9,2,15,51,51,35.0000
2018,9,2,15,53,24,35.0000
2018,9,2,15,54,57,35.0000
2018,9,2,15,56,31,35.0000
2018,9,2,15,58,3,35.0000
2018,9,2,15,59,36,35.0000
2018,9,2,16,1,8,35.0000
2018,9,2,16,2,41,35.0000
2018,9,2,16,4,13,35.0000
2018,9,2,16,5,46,35.0000
2018,9,2,16,7,19,35.0000
2018,9,2,16,8,51,35.0000
2018,9,2,16,10,24,35.0000
2018,9,2,16,11,56,35.0000
2018,9,2,16,13,29,35.0000
2018,9,2,16,15,2,35.0000
2018,9,2,16,16,55,35.0000
2018,9,2,16,18,28,35.0000
2018,9,2,16,20,0,35.0000
2018,9,2,16,21,33,35.0000
2018,9,2,16,23,5,35.0000
2018,9,2,16,24,38,35.0000
2018,9,2,16,26,11,35.0000
2018,9,2,16,27,43,35.0000
2018,9,2,16,29,16,35.0000
2018,9,2,16,30,48,35.0000
2018,9,2,16,32,21,35.0000
2018,9,2,16,33,54,35.0000
2018,9,2,16,38,24,35.0000
2018,9,2,16,42,54,35.0000
2018,9,2,16,47,24,35.0000
2018,9,2,16,51,55,35.0000
2018,9,2,16,56,25,35.0000
2018,9,2,16,57,55,35.0000
2018,9,2,16,59,26,35.0000
2018,9,2,17,0,56,35.0000
2018,9,2,17,2,26,35.0000
2018,9,2,17,7,22,35.0000
2018,9,2,17,8,55,35.0000
2018,9,2,17,10,27,35.0000
2018,9,2,17,12,0,35.0000
2018,9,2,17,13,32,35.0000
2018,9,2,17,15,5,35.0000
2018,9,2,17,16,59,35.0000
2018,9,2,17,18,31,35.0000
2018,9,2,17,20,4,35.0000
2018,9,2,17,21,36,35.0000
2018,9,2,17,23,9,35.0000
2018,9,2,17,24,41,35.0000
2018,9,2,17,26,14,35.0000
2018,9,2,17,27,47,35.0000
2018,9,2,17,29,19,35.0000
2018,9,2,17,30,52,35.0000
2018,9,2,17,32,24,35.0000
2018,9,2,17,33,57,35.0000
2018,9,2,17,35,30,35.0000
2018,9,2,17,37,2,35.0000
2018,9,2,17,38,35,35.0000
2018,9,2,17,40,7,35.0000
2018,9,2,17,41,40,35.0000
2018,9,2,17,43,12,35.0000
2018,9,2,17,44,45,35.0000
2018,9,2,17,46,18,35.0000
2018,9,2,17,47,51,35.0000
2018,9,2,17,49,23,35.0000
2018,9,2,17,50,55,35.0000
2018,9,2,17,52,28,35.0000
2018,9,2,17,54,2,35.0000
2018,9,2,17,55,34,35.0000
2018,9,2,17,57,7,35.0000
2018,9,2,17,58,40,35.0000
2018,9,2,18,0,12,35.0000
2018,9,2,18,1,45,35.0000
2018,9,2,18,3,17,35.0000
2018,9,2,18,4,50,35.0000
2018,9,2,18,6,22,35.0000
2018,9,2,18,7,55,35.0000
2018,9,2,18,9,28,35.0000
2018,9,2,18,11,0,35.0000
2018,9,2,18,12,33,35.0000
2018,9,2,18,14,5,35.0000
2018,9,2,18,15,38,35.0000
2018,9,2,18,17,31,35.0000
2018,9,2,18,19,4,35.0000
2018,9,2,18,20,37,35.0000
2018,9,2,18,22,9,35.0000
2018,9,2,18,23,42,35.0000
2018,9,2,18,25,14,35.0000
2018,9,2,18,26,47,35.0000
2018,9,2,18,28,19,35.0000
2018,9,2,18,29,52,35.0000
2018,9,2,18,31,25,35.0000
2018,9,2,18,32,57,35.0000
2018,9,2,18,34,30,35.0000
2018,9,2,18,36,2,35.0000
2018,9,2,18,37,35,35.0000
2018,9,2,18,39,7,35.0000
2018,9,2,18,40,40,35.0000
2018,9,2,18,42,13,35.0000
2018,9,2,18,43,45,35.0000
2018,9,2,18,45,18,35.0000
2018,9,2,18,46,50,35.0000
2018,9,2,18,48,23,35.0000
2018,9,2,18,49,55,35.0000
2018,9,2,18,51,28,35.0000
2018,9,2,18,53,0,35.0000
2018,9,2,18,54,33,35.0000
2018,9,2,18,56,6,35.0000
2018,9,2,18,57,38,35.0000
2018,9,2,18,59,11,35.0000
2018,9,2,19,0,43,35.0000
2018,9,2,19,2,16,35.0000
2018,9,2,19,3,49,35.0000
2018,9,2,19,5,23,35.0000
2018,9,2,19,6,55,35.0000
2018,9,2,19,8,28,35.0000
2018,9,2,19,10,0,35.0000
2018,9,2,19,14,39,35.0000
2018,9,2,19,19,9,35.0000
2018,9,2,19,24,0,35.0000
2018,9,2,19,28,30,35.0000
2018,9,2,19,33,1,35.0000
2018,9,2,19,34,31,35.0000
2018,9,2,19,36,1,35.0000
2018,9,2,19,37,32,35.0000
2018,9,2,19,39,2,35.0000
2018,9,2,19,43,58,35.0000
2018,9,2,19,45,30,35.0000
2018,9,2,19,47,3,35.0000
2018,9,2,19,48,35,35.0000
2018,9,2,19,50,8,35.0000
2018,9,2,19,51,40,35.0000
2018,9,2,19,53,13,35.0000
2018,9,2,19,54,45,35.0000
2018,9,2,19,56,18,35.0000
2018,9,2,19,57,51,35.0000
2018,9,2,19,59,23,35.0000
2018,9,2,20,0,56,35.0000
2018,9,2,20,2,28,35.0000
2018,9,2,20,4,1,35.0000
2018,9,2,20,5,33,35.0000
2018,9,2,20,7,6,35.0000
2018,9,2,20,8,38,35.0000
2018,9,2,20,10,11,35.0000
2018,9,2,20,11,44,35.0000
2018,9,2,20,13,16,35.0000
2018,9,2,20,14,49,35.0000
2018,9,2,20,16,21,35.0000
2018,9,2,20,18,15,35.0000
2018,9,2,20,19,47,35.0000
2018,9,2,20,21,20,35.0000
2018,9,2,20,22,53,35.0000
2018,9,2,20,24,25,35.0000
2018,9,2,20,25,57,35.0000
2018,9,2,20,27,30,35.0000
2018,9,2,20,29,3,35.0000
2018,9,2,20,30,35,35.0000
2018,9,2,20,32,8,35.0000
2018,9,2,20,33,40,35.0000
2018,9,2,20,35,13,35.0000
2018,9,2,20,36,46,35.0000
2018,9,2,20,38,18,35.0000
2018,9,2,20,39,51,35.0000
2018,9,2,20,41,23,35.0000
2018,9,2,20,42,56,35.0000
2018,9,2,20,44,28,35.0000
2018,9,2,20,46,1,35.0000
2018,9,2,20,47,33,35.0000
2018,9,2,20,49,6,35.0000
2018,9,2,20,50,39,35.0000
2018,9,2,20,52,11,35.0000
2018,9,2,20,53,44,35.0000
2018,9,2,20,55,16,35.0000
2018,9,2,20,56,49,35.0000
2018,9,2,20,58,21,35.0000
2018,9,2,20,59,54,35.0000
2018,9,2,21,1,26,35.0000
2018,9,2,21,2,59,35.0000
2018,9,2,21,4,32,35.0000
2018,9,2,21,6,4,35.0000
2018,9,2,21,7,37,35.0000
2018,9,2,21,9,9,35.0000
2018,9,2,21,10,42,35.0000
2018,9,2,21,12,14,35.0000
2018,9,2,21,13,47,35.0000
2018,9,2,21,15,20,35.0000
2018,9,2,21,16,54,35.0000
2018,9,2,21,18,47,35.0000
2018,9,2,21,20,20,35.0000
2018,9,2,21,21,53,35.0000
2018,9,2,21,23,26,35.0000
2018,9,2,21,24,59,35.0000
2018,9,2,21,26,31,35.0000
2018,9,2,21,28,4,35.0000
2018,9,2,21,29,36,35.0000
2018,9,2,21,31,9,35.0000
2018,9,2,21,32,41,35.0000
2018,9,2,21,34,14,35.0000
2018,9,2,21,35,46,35.0000
2018,9,2,21,37,19,35.0000
2018,9,2,21,38,52,35.0000
2018,9,2,21,40,24,35.0000
2018,9,2,21,41,57,35.0000
2018,9,2,21,43,29,35.0000
2018,9,2,21,45,2,35.0000
2018,9,2,21,46,34,35.0000
2018,9,2,21,51,5,35.0000
2018,9,2,21,55,35,35.0000
2018,9,2,22,0,5,35.0000
2018,9,2,22,4,35,35.0000
2018,9,2,22,9,9,35.0000
2018,9,2,22,13,44,35.0000
2018,9,2,22,18,14,35.0000
2018,9,2,22,23,5,35.0000
2018,9,2,22,27,36,35.0000
2018,9,2,22,32,6,35.0000
2018,9,2,22,36,36,35.0000
2018,9,2,22,38,6,35.0000
2018,9,2,22,39,36,35.0000
2018,9,2,22,41,7,35.0000
2018,9,2,22,42,37,35.0000
2018,9,2,22,47,33,35.0000
2018,9,2,22,49,5,35.0000
2018,9,2,22,50,38,35.0000
2018,9,2,22,52,10,35.0000
2018,9,2,22,53,44,35.0000
2018,9,2,22,55,17,35.0000
2018,9,2,22,56,50,35.0000
2018,9,2,22,58,22,35.0000
2018,9,2,22,59,55,35.0000
2018,9,2,23,1,27,35.0000
2018,9,2,23,3,0,35.0000
2018,9,2,23,4,32,35.0000
2018,9,2,23,6,5,35.0000
2018,9,2,23,7,37,35.0000
2018,9,2,23,9,10,35.0000
2018,9,2,23,10,43,35.0000
2018,9,2,23,12,15,35.0000
2018,9,2,23,13,48,35.0000
2018,9,2,23,15,20,35.0000
2018,9,2,23,16,53,35.0000
2018,9,2,23,18,46,35.0000
2018,9,2,23,20,19,35.0000
2018,9,2,23,21,51,35.0000
2018,9,2,23,23,24,35.0000
2018,9,2,23,24,56,35.0000
2018,9,2,23,26,29,35.0000
2018,9,2,23,28,2,35.0000
2018,9,2,23,29,34,35.0000
2018,9,2,23,31,7,35.0000
2018,9,2,23,32,39,35.0000
2018,9,2,23,34,12,35.0000
2018,9,2,23,35,44,35.0000
2018,9,2,23,37,17,35.0000
2018,9,2,23,38,49,35.0000
2018,9,2,23,40,22,35.0000
2018,9,2,23,41,55,35.0000
2018,9,2,23,43,27,35.0000
2018,9,2,23,45,0,35.0000
2018,9,2,23,46,32,35.0000
2018,9,2,23,48,5,35.0000
2018,9,2,23,49,37,35.0000
2018,9,2,23,51,10,35.0000
2018,9,2,23,52,43,35.0000
2018,9,2,23,54,15,35.0000
2018,9,2,23,55,48,35.0000
2018,9,2,23,57,20,35.0000
2018,9,2,23,58,53,35.0000
2018,9,3,0,0,25,35.0000
2018,9,3,0,1,58,35.0000
2018,9,3,0,3,31,35.0000
2018,9,3,0,5,3,35.0000
2018,9,3,0,6,36,35.0000
2018,9,3,0,8,8,35.0000
2018,9,3,0,9,41,35.0000
2018,9,3,0,11,13,35.0000
2018,9,3,0,12,46,35.0000
2018,9,3,0,14,19,35.0000
2018,9,3,0,15,51,35.0000
2018,9,3,0,17,25,35.0000
2018,9,3,0,19,19,35.0000
2018,9,3,0,20,51,35.0000
2018,9,3,0,22,24,35.0000
2018,9,3,0,23,56,35.0000
2018,9,3,0,25,29,35.0000
2018,9,3,0,27,1,35.0000
2018,9,3,0,28,34,35.0000
2018,9,3,0,30,6,35.0000
2018,9,3,0,31,39,35.0000
2018,9,3,0,33,12,35.0000
2018,9,3,0,34,44,35.0000
2018,9,3,0,36,17,35.0000
2018,9,3,0,37,49,35.0000
2018,9,3,0,39,22,35.0000
2018,9,3,0,40,55,35.0000
2018,9,3,0,42,27,35.0000
2018,9,3,0,44,0,35.0000
2018,9,3,0,45,32,35.0000
2018,9,3,0,47,5,35.0000
2018,9,3,0,48,37,35.0000
2018,9,3,0,50,10,35.0000
2018,9,3,0,54,40,35.0000
2018,9,3,0,59,10,35.0000
2018,9,3,1,3,40,35.0000
2018,9,3,1,8,11,35.0000
2018,9,3,1,12,41,35.0000
2018,9,3,1,14,11,35.0000
2018,9,3,1,15,41,35.0000
2018,9,3,1,17,11,35.0000
2018,9,3,1,19,3,35.0000
2018,9,3,1,23,59,35.0000
2018,9,3,1,25,31,35.0000
2018,9,3,1,27,4,35.0000
2018,9,3,1,28,36,35.0000
2018,9,3,1,30,9,35.0000
2018,9,3,1,31,41,35.0000
2018,9,3,1,33,14,35.0000
2018,9,3,1,34,47,35.0000
2018,9,3,1,36,19,35.0000
2018,9,3,1,37,52,35.0000
2018,9,3,1,39,24,35.0000
2018,9,3,1,40,57,35.0000
2018,9,3,1,42,29,35.0000
2018,9,3,1,44,2,35.0000
2018,9,3,1,45,36,35.0000
2018,9,3,1,47,8,35.0000
2018,9,3,1,48,41,35.0000
2018,9,3,1,50,13,35.0000
2018,9,3,1,51,46,35.0000
2018,9,3,1,53,19,35.0000
2018,9,3,1,54,51,35.0000
2018,9,3,1,56,24,35.0000
2018,9,3,1,57,56,35.0000
2018,9,3,1,59,29,35.0000
2018,9,3,2,1,1,35.0000
2018,9,3,2,2,34,35.0000
2018,9,3,2,4,6,35.0000
2018,9,3,2,5,39,35.0000
2018,9,3,2,7,12,35.0000
2018,9,3,2,8,44,35.0000
2018,9,3,2,10,17,35.0000
2018,9,3,2,11,49,35.0000
2018,9,3,2,13,22,35.0000
2018,9,3,2,14,54,35.0000
2018,9,3,2,16,27,35.0000
2018,9,3,2,18,20,35.0000
2018,9,3,2,19,53,35.0000
2018,9,3,2,21,25,35.0000
2018,9,3,2,22,58,35.0000
2018,9,3,2,24,31,35.0000
2018,9,3,2,26,3,35.0000
2018,9,3,2,27,36,35.0000
2018,9,3,2,29,8,35.0000
2018,9,3,2,30,41,35.0000
2018,9,3,2,32,13,35.0000
2018,9,3,2,33,46,35.0000
2018,9,3,2,35,18,35.0000
2018,9,3,2,36,51,35.0000
2018,9,3,2,38,23,35.0000
2018,9,3,2,39,56,35.0000
2018,9,3,2,41,29,35.0000
2018,9,3,2,43,1,35.0000
2018,9,3,2,44,34,35.0000
2018,9,3,2,46,6,35.0000
2018,9,3,2,47,39,35.0000
2018,9,3,2,49,11,35.0000
2018,9,3,2,50,44,35.0000
2018,9,3,2,52,16,35.0000
2018,9,3,2,53,49,35.0000
2018,9,3,2,55,22,35.0000
2018,9,3,2,56,54,35.0000
2018,9,3,2,58,27,35.0000
2018,9,3,2,59,59,35.0000
2018,9,3,3,1,32,35.0000
2018,9,3,3,3,4,35.0000
2018,9,3,3,4,37,35.0000
2018,9,3,3,6,9,35.0000
2018,9,3,3,7,42,35.0000
2018,9,3,3,9,15,35.0000
2018,9,3,3,10,47,35.0000
2018,9,3,3,12,20,35.0000
2018,9,3,3,13,52,35.0000
2018,9,3,3,15,25,35.0000
2018,9,3,3,16,57,35.0000
2018,9,3,3,18,51,35.0000
2018,9,3,3,20,23,35.0000
2018,9,3,3,21,56,35.0000
2018,9,3,3,23,29,35.0000
2018,9,3,3,25,1,35.0000
2018,9,3,3,26,34,35.0000
2018,9,3,3,31,4,35.0000
2018,9,3,3,35,34,35.0000
2018,9,3,3,40,4,35.0000
2018,9,3,3,44,34,35.0000
2018,9,3,3,49,5,35.0000
2018,9,3,3,50,35,35.0000
2018,9,3,3,52,5,35.0000
2018,9,3,3,53,35,35.0000
2018,9,3,3,55,6,35.0000
2018,9,3,4,0,2,35.0000
2018,9,3,4,1,34,35.0000
2018,9,3,4,3,7,35.0000
2018,9,3,4,4,39,35.0000
2018,9,3,4,6,12,35.0000
2018,9,3,4,7,44,35.0000
2018,9,3,4,9,17,35.0000
2018,9,3,4,10,49,35.0000
2018,9,3,4,12,22,35.0000
2018,9,3,4,13,54,35.0000
2018,9,3,4,15,27,35.0000
2018,9,3,4,17,0,35.0000
2018,9,3,4,18,53,35.0000
2018,9,3,4,20,26,35.0000
2018,9,3,4,21,58,35.0000
2018,9,3,4,23,31,35.0000
2018,9,3,4,25,3,35.0000
2018,9,3,4,26,37,35.0000
2018,9,3,4,28,10,35.0000
2018,9,3,4,29,42,35.0000
2018,9,3,4,31,15,35.0000
2018,9,3,4,32,47,35.0000
2018,9,3,4,34,20,35.0000
2018,9,3,4,35,52,35.0000
2018,9,3,4,37,25,35.0000
2018,9,3,4,38,58,35.0000
2018,9,3,4,40,30,35.0000
2018,9,3,4,42,3,35.0000
2018,9,3,4,43,35,35.0000
2018,9,3,4,45,8,35.0000
2018,9,3,4,46,41,35.0000
2018,9,3,4,48,13,35.0000
2018,9,3,4,49,46,35.0000
2018,9,3,4,51,18,35.0000
2018,9,3,4,52,51,35.0000
2018,9,3,4,54,23,35.0000
2018,9,3,4,55,56,35.0000
2018,9,3,4,57,28,35.0000
2018,9,3,4,59,1,35.0000
2018,9,3,5,0,34,35.0000
2018,9,3,5,2,7,35.0000
2018,9,3,5,3,40,35.0000
2018,9,3,5,5,13,35.0000
2018,9,3,5,6,45,35.0000
2018,9,3,5,8,18,35.0000
2018,9,3,5,9,50,35.0000
2018,9,3,5,11,23,35.0000
2018,9,3,5,12,55,35.0000
2018,9,3,5,14,28,35.0000
2018,9,3,5,16,0,35.0000
2018,9,3,5,17,33,35.0000
2018,9,3,5,19,28,35.0000
2018,9,3,5,21,0,35.0000
2018,9,3,5,22,33,35.0000
2018,9,3,5,24,5,35.0000
2018,9,3,5,25,38,35.0000
2018,9,3,5,27,11,35.0000
2018,9,3,5,28,43,35.0000
2018,9,3,5,30,16,35.0000
2018,9,3,5,31,48,35.0000
2018,9,3,5,33,21,35.0000
2018,9,3,5,34,53,35.0000
2018,9,3,5,36,26,35.0000
2018,9,3,5,37,59,35.0000
2018,9,3,5,39,31,35.0000
2018,9,3,5,41,4,35.0000
2018,9,3,5,42,36,35.0000
2018,9,3,5,44,9,35.0000
2018,9,3,5,45,41,35.0000
2018,9,3,5,47,14,35.0000
2018,9,3,5,48,48,35.0000
2018,9,3,5,50,20,35.0000
2018,9,3,5,51,53,35.0000
2018,9,3,5,53,25,35.0000
2018,9,3,5,54,58,35.0000
2018,9,3,5,56,31,35.0000
2018,9,3,5,58,3,35.0000
2018,9,3,5,59,36,35.0000
2018,9,3,6,1,8,35.0000
2018,9,3,6,2,41,35.0000
2018,9,3,6,7,11,35.0000
2018,9,3,6,11,41,35.0000
2018,9,3,6,16,11,35.0000
2018,9,3,6,20,42,35.0000
2018,9,3,6,25,36,35.0000
2018,9,3,6,30,9,35.0000
2018,9,3,6,34,40,35.0000
2018,9,3,6,39,10,35.0000
2018,9,3,6,43,40,35.0000
2018,9,3,6,48,10,35.0000
2018,9,3,6,52,41,35.0000
2018,9,3,6,54,11,35.0000
2018,9,3,6,55,41,35.0000
2018,9,3,6,57,11,35.0000
2018,9,3,6,58,41,35.0000
2018,9,3,7,3,38,35.0000
2018,9,3,7,5,10,35.0000
2018,9,3,7,6,43,35.0000
2018,9,3,7,8,15,35.0000
2018,9,3,7,9,48,35.0000
2018,9,3,7,11,20,35.0000
2018,9,3,7,12,53,35.0000
2018,9,3,7,14,25,35.0000
2018,9,3,7,15,58,35.0000
2018,9,3,7,17,31,35.0000
2018,9,3,7,19,24,35.0000
2018,9,3,7,20,57,35.0000
2018,9,3,7,22,29,35.0000
2018,9,3,7,24,2,35.0000
2018,9,3,7,25,34,35.0000
2018,9,3,7,27,7,35.0000
2018,9,3,7,28,39,35.0000
2018,9,3,7,30,12,35.0000
2018,9,3,7,31,45,35.0000
2018,9,3,7,33,17,35.0000
2018,9,3,7,34,50,35.0000
2018,9,3,7,36,22,35.0000
2018,9,3,7,37,55,35.0000
2018,9,3,7,39,29,35.0000
2018,9,3,7,41,1,35.0000
2018,9,3,7,42,34,35.0000
2018,9,3,7,44,7,35.0000
2018,9,3,7,45,39,35.0000
2018,9,3,7,47,12,35.0000
2018,9,3,7,48,44,35.0000
2018,9,3,7,50,17,35.0000
2018,9,3,7,51,49,35.0000
2018,9,3,7,53,22,35.0000
2018,9,3,7,54,54,35.0000
2018,9,3,7,56,27,35.0000
2018,9,3,7,58,0,35.0000
2018,9,3,7,59,32,35.0000
2018,9,3,8,1,5,35.0000
2018,9,3,8,2,37,35.0000
2018,9,3,8,4,10,35.0000
2018,9,3,8,5,42,35.0000
2018,9,3,8,7,15,35.0000
2018,9,3,8,8,47,35.0000
2018,9,3,8,10,20,35.0000
2018,9,3,8,11,53,35.0000
2018,9,3,8,13,25,35.0000
2018,9,3,8,14,59,35.0000
2018,9,3,8,16,32,35.0000
2018,9,3,8,18,4,35.0000
2018,9,3,8,19,58,35.0000
2018,9,3,8,21,30,35.0000
2018,9,3,8,23,3,35.0000
2018,9,3,8,24,35,35.0000
2018,9,3,8,26,9,35.0000
2018,9,3,8,27,42,35.0000
2018,9,3,8,29,15,35.0000
2018,9,3,8,30,47,35.0000
2018,9,3,8,32,20,35.0000
2018,9,3,8,33,52,35.0000
2018,9,3,8,35,25,35.0000
2018,9,3,8,36,57,35.0000
2018,9,3,8,38,30,35.0000
2018,9,3,8,40,3,35.0000
2018,9,3,8,41,35,35.0000
2018,9,3,8,43,8,35.0000
2018,9,3,8,44,40,35.0000
2018,9,3,8,46,13,35.0000
2018,9,3,8,47,45,35.0000
2018,9,3,8,49,18,35.0000
2018,9,3,8,50,50,35.0000
2018,9,3,8,52,23,35.0000
2018,9,3,8,53,56,35.0000
2018,9,3,8,55,28,35.0000
2018,9,3,8,57,0,35.0000
2018,9,3,8,58,33,35.0000
2018,9,3,9,0,6,35.0000
2018,9,3,9,1,39,35.0000
2018,9,3,9,3,11,35.0000
2018,9,3,9,4,43,35.0000
2018,9,3,9,6,16,35.0000
2018,9,3,9,10,47,35.0000
2018,9,3,9,15,17,35.0000
2018,9,3,9,19,47,35.0000
2018,9,3,9,24,37,35.0000
2018,9,3,9,29,8,35.0000
2018,9,3,9,30,38,35.0000
2018,9,3,9,32,9,35.0000
2018,9,3,9,33,39,35.0000
2018,9,3,9,35,9,35.0000
2018,9,3,9,40,5,35.0000
2018,9,3,9,41,37,35.0000
2018,9,3,9,43,10,35.0000
2018,9,3,9,44,42,35.0000
2018,9,3,9,46,15,35.0000
2018,9,3,9,47,48,35.0000
2018,9,3,9,49,20,35.0000
2018,9,3,9,50,53,35.0000
2018,9,3,9,52,25,35.0000
2018,9,3,9,53,58,35.0000
2018,9,3,9,55,30,35.0000
2018,9,3,9,57,3,35.0000
2018,9,3,9,58,35,35.0000
2018,9,3,10,0,8,35.0000
2018,9,3,10,1,41,35.0000
2018,9,3,10,3,13,35.0000
2018,9,3,10,4,46,35.0000
2018,9,3,10,6,18,35.0000
2018,9,3,10,7,51,35.0000
2018,9,3,10,9,23,35.0000
2018,9,3,10,10,56,35.0000
2018,9,3,10,12,29,35.0000
2018,9,3,10,14,1,35.0000
2018,9,3,10,15,34,35.0000
2018,9,3,10,17,6,35.0000
2018,9,3,10,18,40,35.0000
2018,9,3,10,20,34,35.0000
2018,9,3,10,22,6,35.0000
2018,9,3,10,23,40,35.0000
2018,9,3,10,25,13,35.0000
2018,9,3,10,26,45,35.0000
2018,9,3,10,28,18,35.0000
2018,9,3,10,29,50,35.0000
2018,9,3,10,31,23,35.0000
2018,9,3,10,32,56,35.0000
2018,9,3,10,34,28,35.0000
2018,9,3,10,36,1,35.0000
2018,9,3,10,37,33,35.0000
2018,9,3,10,39,6,35.0000
2018,9,3,10,40,38,35.0000
2018,9,3,10,42,11,35.0000
2018,9,3,10,43,44,35.0000
2018,9,3,10,45,16,35.0000
2018,9,3,10,46,49,35.0000
2018,9,3,10,48,21,35.0000
2018,9,3,10,49,54,35.0000
2018,9,3,10,51,26,35.0000
2018,9,3,10,52,59,35.0000
2018,9,3,10,54,32,35.0000
2018,9,3,10,56,4,35.0000
2018,9,3,10,57,37,35.0000
2018,9,3,10,59,9,35.0000
2018,9,3,11,0,42,35.0000
2018,9,3,11,2,14,35.0000
2018,9,3,11,3,47,35.0000
2018,9,3,11,5,21,35.0000
2018,9,3,11,6,53,35.0000
2018,9,3,11,8,26,35.0000
2018,9,3,11,9,58,35.0000
2018,9,3,11,11,31,35.0000
2018,9,3,11,13,4,35.0000
2018,9,3,11,14,36,35.0000
2018,9,3,11,16,9,35.0000
2018,9,3,11,17,41,35.0000
2018,9,3,11,19,35,35.0000
2018,9,3,11,21,7,35.0000
2018,9,3,11,22,40,35.0000
2018,9,3,11,24,12,35.0000
2018,9,3,11,25,45,35.0000
2018,9,3,11,27,17,35.0000
2018,9,3,11,28,50,35.0000
2018,9,3,11,30,23,35.0000
2018,9,3,11,31,55,35.0000
2018,9,3,11,33,28,35.0000
2018,9,3,11,35,0,35.0000
2018,9,3,11,36,33,35.0000
2018,9,3,11,38,5,35.0000
2018,9,3,11,39,38,35.0000
2018,9,3,11,41,10,35.0000
2018,9,3,11,42,43,35.0000
2018,9,3,11,47,13,35.0000
2018,9,3,11,51,44,35.0000
2018,9,3,11,56,14,35.0000
2018,9,3,12,0,44,35.0000
2018,9,3,12,5,14,35.0000
2018,9,3,12,6,44,35.0000
2018,9,3,12,8,14,35.0000
2018,9,3,12,9,45,35.0000
2018,9,3,12,11,15,35.0000
2018,9,3,12,16,11,35.0000
2018,9,3,12,17,43,35.0000
2018,9,3,12,19,37,35.0000
2018,9,3,12,21,10,35.0000
2018,9,3,12,22,42,35.0000
2018,9,3,12,24,15,35.0000
2018,9,3,12,25,47,35.0000
2018,9,3,12,27,20,35.0000
2018,9,3,12,28,52,35.0000
2018,9,3,12,30,25,35.0000
2018,9,3,12,31,57,35.0000
2018,9,3,12,33,31,35.0000
2018,9,3,12,35,4,35.0000
2018,9,3,12,36,36,35.0000
2018,9,3,12,38,9,35.0000
2018,9,3,12,39,42,35.0000
2018,9,3,12,41,14,35.0000
2018,9,3,12,42,47,35.0000
2018,9,3,12,44,19,35.0000
2018,9,3,12,45,52,35.0000
2018,9,3,12,47,24,35.0000
2018,9,3,12,48,57,35.0000
2018,9,3,12,50,29,35.0000
2018,9,3,12,52,2,35.0000
2018,9,3,12,53,35,35.0000
2018,9,3,12,55,7,35.0000
2018,9,3,12,56,40,35.0000
2018,9,3,12,58,12,35.0000
2018,9,3,12,59,45,35.0000
2018,9,3,13,1,17,35.0000
2018,9,3,13,2,50,35.0000
2018,9,3,13,4,22,35.0000
2018,9,3,13,5,55,35.0000
2018,9,3,13,7,28,35.0000
2018,9,3,13,9,0,35.0000
2018,9,3,13,10,33,35.0000
2018,9,3,13,12,5,35.0000
2018,9,3,13,13,38,35.0000
2018,9,3,13,15,11,35.0000
2018,9,3,13,16,43,35.0000
2018,9,3,13,18,15,35.0000
2018,9,3,13,20,9,35.0000
2018,9,3,13,21,42,35.0000
2018,9,3,13,23,14,35.0000
2018,9,3,13,24,47,35.0000
2018,9,3,13,26,19,35.0000
2018,9,3,13,27,52,35.0000
2018,9,3,13,29,24,35.0000
2018,9,3,13,30,57,35.0000
2018,9,3,13,32,29,35.0000
2018,9,3,13,34,2,35.0000
2018,9,3,13,35,35,35.0000
2018,9,3,13,37,7,35.0000
2018,9,3,13,38,40,35.0000
2018,9,3,13,40,12,35.0000
2018,9,3,13,41,45,35.0000
2018,9,3,13,43,17,35.0000
2018,9,3,13,44,50,35.0000
2018,9,3,13,46,22,35.0000
2018,9,3,13,47,55,35.0000
2018,9,3,13,49,27,35.0000
2018,9,3,13,51,0,35.0000
2018,9,3,13,52,33,35.0000
2018,9,3,13,54,5,35.0000
2018,9,3,13,55,38,35.0000
2018,9,3,13,57,10,35.0000
2018,9,3,13,58,43,35.0000
2018,9,3,14,0,15,35.0000
2018,9,3,14,1,48,35.0000
2018,9,3,14,3,20,35.0000
2018,9,3,14,4,53,35.0000
2018,9,3,14,6,26,35.0000
2018,9,3,14,7,58,35.0000
2018,9,3,14,9,31,35.0000
2018,9,3,14,11,3,35.0000
